"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000037509",114.836065235233,-0.369442588482837,0.146425604369295,-2.52307368014052,0.0116334023297716,0.170862699954992
"ENSMUSG00000022387",2504.38790379744,0.130717982237532,0.0518347157709925,2.52182307346003,0.0116748412336571,0.170960485433473
"ENSMUSG00000030247",168.418871085329,0.282753821378843,0.112114048128456,2.52201955150951,0.0116683222673575,0.170960485433473
"ENSMUSG00000075520",1239.19497318097,0.245340610194532,0.0972603499822569,2.52251416162177,0.011651925840208,0.170960485433473
"ENSMUSG00000030670",86.8258591898459,-0.381529523938181,0.151322596940196,-2.52129907662744,0.0116922427825779,0.171045448484022
"ENSMUSG00000029276",129.282379963674,-0.355070971323602,0.140881617966596,-2.52034989694533,0.011723822937699,0.171167814890406
"ENSMUSG00000038876",1102.53219904428,0.113780761636595,0.0451440621936054,2.52039262990188,0.0117223995447338,0.171167814890406
"ENSMUSG00000025173",1185.62974418656,0.129074926644464,0.0512316040584122,2.51943949475598,0.0117541839914733,0.171441342372171
"ENSMUSG00000040794",134.180188438656,0.377501811110885,0.149862474514431,2.51898824127941,0.0117692587036586,0.171491589766946
"ENSMUSG00000021494",1207.19474483126,-0.155719811759766,0.0618276334745997,-2.5186118731803,0.0117818448846607,0.171505513000205
"ENSMUSG00000038510",283.944973756153,-0.197064281240325,0.0782833839585464,-2.5173194013263,0.011825157562097,0.171966245967142
"ENSMUSG00000019986",672.747285411206,0.145258596937882,0.0577227791361562,2.51648654329769,0.011853142647647,0.171968002817711
"ENSMUSG00000032125",947.164960557197,0.216882876974718,0.0862039111473999,2.51592850124713,0.0118719264118018,0.171968002817711
"ENSMUSG00000056537",4198.33414285309,0.113998126504171,0.0453028430055131,2.51635700855017,0.0118575004528625,0.171968002817711
"ENSMUSG00000090112",1534.72721047656,0.148284190752799,0.0589310965955476,2.51622995870066,0.0118617760412538,0.171968002817711
"ENSMUSG00000026259",1716.27040173803,0.188218640111313,0.074824029516001,2.5154838803631,0.0118869112940848,0.172016088265529
"ENSMUSG00000035569",6108.01794132105,0.107345770910545,0.0426906293705432,2.51450429504829,0.0119199850654913,0.172195958295478
"ENSMUSG00000055639",1201.385695161,0.164691189723279,0.0654985723767052,2.5144241125758,0.0119226958781828,0.172195958295478
"ENSMUSG00000031864",711.494176990502,-0.128316191365288,0.0510721133701917,-2.51245117732253,0.0119895693799401,0.172954930481419
"ENSMUSG00000071714",125.569541554562,0.341859941195989,0.13608085817987,2.51218243159609,0.0119987043186282,0.172954930481419
"ENSMUSG00000046159",162.714206011273,-0.289357108118316,0.115215865169518,-2.5114345814492,0.0120241569823872,0.173152557482697
"ENSMUSG00000002109",179.965756092106,0.255966799722088,0.101977528822559,2.51003140277571,0.0120720425629327,0.173313767694465
"ENSMUSG00000011427",634.161852599649,0.167213305692017,0.0666169758376736,2.51007049763814,0.0120707061062781,0.173313767694465
"ENSMUSG00000031537",2572.98659600086,-0.151635093761502,0.0604271652374537,-2.5093861869184,0.0120941181986711,0.173313767694465
"ENSMUSG00000035376",1028.17358402499,-0.218236644611089,0.0869406379694775,-2.51017993090534,0.0120669658307256,0.173313767694465
"ENSMUSG00000078931",380.33978657039,0.238095360302662,0.0948693877512092,2.50971747522032,0.0120827789224132,0.173313767694465
"ENSMUSG00000002428",1281.93525992477,-0.152180079382739,0.0606636795952773,-2.50858636333999,0.0121215332971352,0.173369670222653
"ENSMUSG00000026315",781.84861628305,0.310752795858714,0.123873502799179,2.50863008501907,0.0121200332521402,0.173369670222653
"ENSMUSG00000039168",2222.86862602583,-0.191076344862253,0.0762103812689862,-2.50722200414987,0.0121684257854988,0.173858114286487
"ENSMUSG00000090330",226.263476262034,0.261110744038525,0.10415652089344,2.50690731409569,0.0121792643468019,0.173858114286487
"ENSMUSG00000029190",4078.82149931143,0.105453201602985,0.0420842097792867,2.50576646576092,0.0122186292268252,0.174086764628978
"ENSMUSG00000036256",41270.1173275684,-0.132245000333203,0.0527764281109129,-2.50575882201202,0.012218893353519,0.174086764628978
"ENSMUSG00000006191",1007.13858704332,-0.177610577274379,0.0709116492548746,-2.50467418457581,0.0122564238969051,0.174284693137668
"ENSMUSG00000037805",4111.92265977985,0.153714110708573,0.0613655502717798,2.50489256639587,0.0122488592643245,0.174284693137668
"ENSMUSG00000033174",3482.98908027365,-0.246392467405628,0.0983903551557588,-2.50423394666654,0.0122716860924329,0.174333606087683
"ENSMUSG00000030291",381.743047320753,-0.209018961105361,0.0834969003515503,-2.50331401794941,0.0123036326024292,0.174451313803289
"ENSMUSG00000054312",1920.46070889158,-0.154945597101982,0.0618897056248237,-2.50357624967979,0.012294518540631,0.174451313803289
"ENSMUSG00000041926",1741.51423692878,-0.174987806454369,0.0699140732558183,-2.50289817636689,0.0123180977623627,0.174468334427645
"ENSMUSG00000064220",1007.10300514454,0.263570460132477,0.105318673180513,2.50259951225104,0.0123284961666625,0.174468334427645
"ENSMUSG00000063785",486.346614440929,0.178262618722543,0.0712500634095162,2.50192926423043,0.0123518600886088,0.174617370122303
"ENSMUSG00000093752",2355.97533488496,0.24658052380012,0.0985684016005603,2.50161836649604,0.0123627108644842,0.174617370122303
"ENSMUSG00000058443",273.671698190044,0.314297356710713,0.125657110009611,2.50123018655032,0.0123762707519641,0.174641615797572
"ENSMUSG00000004455",4330.71455392771,0.104552740333381,0.0418159396324429,2.50030828560562,0.012408527369912,0.174762315756182
"ENSMUSG00000067825",960.774025262819,0.127525048593455,0.0510018980854486,2.50039809067105,0.0124053818883509,0.174762315756182
"ENSMUSG00000024650",7564.19913526602,-0.304725242457119,0.121899471033272,-2.49980775038757,0.0124260718893343,0.174842419923782
"ENSMUSG00000023026",1533.42725232214,0.11929267591918,0.0477296482094779,2.49934119345744,0.0124424451977639,0.174905907422523
"ENSMUSG00000006527",1255.21792602924,0.0984894872695207,0.0394744250600758,2.49502018381852,0.0125949965677184,0.176881732750072
"ENSMUSG00000020108",885.487326792167,-0.383893510336628,0.153909279252611,-2.49428437454083,0.0126211383456011,0.177080215075389
"ENSMUSG00000051439",187.256685577425,-0.297117972114687,0.119168978102907,-2.49324930736684,0.012657993443752,0.177428489849398
"ENSMUSG00000043673",101.396136931518,0.439114772938992,0.176197591041537,2.49217239772294,0.0126964394945123,0.177798382512895
"ENSMUSG00000025220",4251.32453969295,-0.10558225681297,0.042395659591524,-2.49040250417707,0.0127598498653196,0.178516836920307
"ENSMUSG00000024273",194.869884278467,-0.249475491424821,0.100253158819894,-2.48845517050497,0.0128299411086001,0.178970109108564
"ENSMUSG00000028476",492.574046411462,0.273451923920951,0.109884799888965,2.48853275609789,0.0128271420327822,0.178970109108564
"ENSMUSG00000028571",102.099706269638,-0.839645153257455,0.337473787118448,-2.48803073099942,0.012845263292148,0.178970109108564
"ENSMUSG00000032078",868.708580860807,0.109097473316924,0.0438309530543427,2.48905090385925,0.0128084625307592,0.178970109108564
"ENSMUSG00000048138",325.375509133433,0.393480600612675,0.158168881018145,2.4877245010511,0.0128563281866197,0.178970109108564
"ENSMUSG00000068086",1160.47439715624,0.42525439354499,0.170982743497268,2.48711878664986,0.0128782390837602,0.178970109108564
"ENSMUSG00000097141",458.390913143968,0.18148322084677,0.0729782584099282,2.48681216571866,0.0128893432709409,0.178970109108564
"ENSMUSG00000102644",334.638062311399,-0.181058991532085,0.0727956083835179,-2.48722409981369,0.0128744271516367,0.178970109108564
"ENSMUSG00000015776",1424.47758097732,0.13018828599558,0.052370411477026,2.48591298643302,0.0129219556464936,0.179254146719845
"ENSMUSG00000001089",4213.9090814614,0.106290970664593,0.0427770306273047,2.48476738814937,0.0129636111420132,0.179427392593394
"ENSMUSG00000029238",3339.71940630989,-0.183476882163094,0.0738301158367957,-2.48512250161813,0.0129506860523999,0.179427392593394
"ENSMUSG00000084835",41.1018951547054,0.548520972879943,0.220771347842447,2.48456594680662,0.0129709480879261,0.179427392593394
"ENSMUSG00000056492",7190.96673263272,0.250209881513823,0.100728255188522,2.48400889150251,0.012991256419983,0.179539894254048
"ENSMUSG00000055670",4090.49088430914,0.0771643166276004,0.0310964986525873,2.48144710726718,0.0130850128417718,0.180666291540044
"ENSMUSG00000032777",7034.95334488779,-0.100164917682677,0.0403884972997302,-2.48003576214622,0.0131369206152677,0.181213312808922
"ENSMUSG00000040543",417.537832972381,0.226595554801464,0.0913807001848117,2.47968722436126,0.0131497674673423,0.181221001003206
"ENSMUSG00000033751",862.474598056458,-0.157456135865098,0.0635183118660524,-2.47890932928352,0.0131784801938832,0.181447123192345
"ENSMUSG00000024400",2533.39986368338,0.0987398299484089,0.0398540053746427,2.47753843108659,0.0132292160900885,0.181467926013438
"ENSMUSG00000049606",4234.14012554203,0.121715667587628,0.0491153699616889,2.47815841930069,0.0132062494486954,0.181467926013438
"ENSMUSG00000066800",332.237073106123,0.286324257105264,0.115521850678001,2.47852900057279,0.0131925385960513,0.181467926013438
"ENSMUSG00000074171",43.9419452052411,-0.44539562082118,0.179770754168012,-2.47757552602198,0.0132278409648567,0.181467926013438
"ENSMUSG00000025150",155.33255296067,-0.398533691677034,0.160963689448573,-2.47592294288436,0.0132892256715266,0.181783786412181
"ENSMUSG00000041801",394.395545611571,-0.395979665713809,0.159926586971759,-2.47600898144431,0.0132860235918639,0.181783786412181
"ENSMUSG00000049672",687.339235938404,0.17475012451814,0.0705745941299441,2.47610527091923,0.0132824408147801,0.181783786412181
"ENSMUSG00000028861",766.154737199909,-0.167858495552989,0.0678074328828982,-2.47551763009339,0.0133043192940687,0.181793172585593
"ENSMUSG00000063406",822.70133215246,-0.229345236748527,0.0926556585504429,-2.47524263856663,0.013314568451949,0.181793172585593
"ENSMUSG00000021703",1198.68650500272,0.153107436125594,0.0619238204530766,2.47251275850483,0.0134166924515538,0.183015793454679
"ENSMUSG00000022885",1075.21590738881,0.150146281865507,0.0607341998424959,2.47218671283867,0.013428935882135,0.183015793454679
"ENSMUSG00000069910",62.0143545513706,-0.618591712911776,0.250266575041843,-2.4717312442077,0.0134460558405702,0.183079907133008
"ENSMUSG00000040312",270.822348849893,-0.245643975318774,0.0994431694839083,-2.47019455025036,0.0135039588255205,0.183698687122809
"ENSMUSG00000033114",247.359854803842,-0.352689858831465,0.142854583035358,-2.46887325094897,0.0135539217403005,0.184208414730388
"ENSMUSG00000023905",434.161253347842,-0.33871472028604,0.137321621351293,-2.46657967589494,0.0136410376782821,0.185078970135322
"ENSMUSG00000110631",1817.7928210468,-1.27986983979486,0.518895723020326,-2.46652609188055,0.0136430788374539,0.185078970135322
"ENSMUSG00000036833",783.902974314866,0.221791149856961,0.0899464094078336,2.46581438122026,0.0136702154108437,0.185276651147335
"ENSMUSG00000002222",5796.81285330056,0.110733599867348,0.0449806100553019,2.46180742615996,0.0138238868559624,0.18616167632696
"ENSMUSG00000002477",393.373975031163,-0.185003634118436,0.0751043631079845,-2.46328743714182,0.013766949937014,0.18616167632696
"ENSMUSG00000012187",251.470835074345,0.346369376455935,0.140676649018857,2.46216681213031,0.0138100419782431,0.18616167632696
"ENSMUSG00000024248",3228.83011399855,0.151816821921633,0.0616633458938675,2.46202699060369,0.0138154269651283,0.18616167632696
"ENSMUSG00000034413",3303.77900662062,0.166822614371835,0.0677367501322228,2.46280806277531,0.0137853690419412,0.18616167632696
"ENSMUSG00000067787",778.556382641741,0.13751257407304,0.0558526438062055,2.46206024821626,0.0138141459370444,0.18616167632696
"ENSMUSG00000104445",1864.27589416575,0.217577128631201,0.0883558977142681,2.46250826781046,0.0137968991861017,0.18616167632696
"ENSMUSG00000013089",795.617539578778,0.435181209684118,0.177165628919862,2.45635235421971,0.0140355463955054,0.187811403945665
"ENSMUSG00000021339",3311.93515190194,-0.145799618420321,0.0593546379403488,-2.45641492357934,0.0140331025470003,0.187811403945665
"ENSMUSG00000025880",1918.02616454794,0.215057633217871,0.0875365747484461,2.45677459777107,0.0140190615927321,0.187811403945665
"ENSMUSG00000027170",1716.42942122749,0.114109503638733,0.0464541838216773,2.45638808501648,0.0140341507677873,0.187811403945665
"ENSMUSG00000038646",945.885088063789,0.132426288832839,0.0538782276640432,2.45788131076956,0.0139759355003539,0.187811403945665
"ENSMUSG00000040690",1023.56829439762,-0.21752298297878,0.0885428675479226,-2.45669684078222,0.014022096017541,0.187811403945665
"ENSMUSG00000115219",118.842132523802,0.268533782988208,0.109304546617075,2.45674851869573,0.0140200792500638,0.187811403945665
"ENSMUSG00000068115",1970.83541316784,0.173245767888506,0.070564530045036,2.45513954075704,0.0140829910086528,0.188275417419396
"ENSMUSG00000057914",190.477005229571,0.313885203763553,0.127904999889356,2.45404952140321,0.0141257526927817,0.188676040949057
"ENSMUSG00000018239",114.118212473236,0.295211228247519,0.120352002118742,2.4528983569069,0.0141710374755107,0.189109609605321
"ENSMUSG00000046562",4240.81363142652,0.129323358050341,0.0527370647374621,2.45222897205492,0.014197428755076,0.18929049224444
"ENSMUSG00000020453",1618.88747810764,0.155002565579059,0.0632267131864569,2.45153603227726,0.0142247943876339,0.189484027136449
"ENSMUSG00000062184",166.985894398669,-0.35163182789273,0.143457554060544,-2.45112103155146,0.0142412059017172,0.189531428002457
"ENSMUSG00000031935",688.436878819236,0.121735920358902,0.0496744104465927,2.45067670183597,0.0142587957678882,0.189594411535869
"ENSMUSG00000019864",1654.87988663923,-0.188696995730183,0.0770124688239723,-2.45021356426696,0.0142771505868229,0.189606888400889
"ENSMUSG00000031819",1032.06635907983,0.134364975392677,0.0548427506332788,2.45000430943272,0.0142854504959574,0.189606888400889
"ENSMUSG00000018995",487.423096281291,0.163430925079047,0.0667467570631993,2.44852232932159,0.0143443538531058,0.189781670098178
"ENSMUSG00000019951",4211.63386192139,0.128175298617874,0.0523480016280884,2.44852324122149,0.0143443175426059,0.189781670098178
"ENSMUSG00000064358",43567.4082142474,-0.688658527702985,0.281271318665345,-2.44837806773448,0.0143500991563453,0.189781670098178
"ENSMUSG00000095300",765.101360702694,-0.568304278785351,0.232053822586936,-2.44901925100779,0.0143245791806885,0.189781670098178
"ENSMUSG00000004071",2448.19102282279,0.110806366763903,0.0452796227993324,2.44715746098345,0.0143987918404028,0.190084677241342
"ENSMUSG00000039043",756.99912783532,-0.160634737125408,0.0656373972759395,-2.44730510032412,0.0143928944461943,0.190084677241342
"ENSMUSG00000022074",168.92467942256,-0.294250105238045,0.12031086530936,-2.4457483908991,0.0144551838994463,0.190317983733246
"ENSMUSG00000099083",2245.67005543727,0.154776560248204,0.0632825210133607,2.44580269195544,0.0144530071268294,0.190317983733246
"ENSMUSG00000113669",39.3447705605875,-0.756395708241087,0.309231438735051,-2.44605047706409,0.0144430778057521,0.190317983733246
"ENSMUSG00000024472",1679.00829207571,0.168720239664378,0.0690697269442038,2.44275237689407,0.014575734375954,0.190410083674298
"ENSMUSG00000024654",557.731629624697,0.162101092948004,0.0662934622517585,2.44520481269183,0.0144769903188728,0.190410083674298
"ENSMUSG00000024664",5687.50836037233,-0.177783232884845,0.0727683386940888,-2.44313991600425,0.0145600912354505,0.190410083674298
"ENSMUSG00000026605",370.599285566736,-0.587149496379965,0.240231421132506,-2.44409950044006,0.0145214209877822,0.190410083674298
"ENSMUSG00000029614",10661.6016157787,0.133072653241724,0.0544482203345393,2.44402208968637,0.0145245371985654,0.190410083674298
"ENSMUSG00000040151",1172.6479603609,0.104684083006598,0.0428362423536273,2.44382040194835,0.0145326590145925,0.190410083674298
"ENSMUSG00000049299",571.488766916452,-0.168288511074011,0.0688823914703201,-2.44312817081159,0.0145605651163252,0.190410083674298
"ENSMUSG00000052632",1291.84307742439,0.171178158194025,0.0700339932932509,2.44421530380621,0.0145167603626843,0.190410083674298
"ENSMUSG00000074283",260.78662939222,0.186749408797054,0.076452465428646,2.44268654712449,0.0145783930875005,0.190410083674298
"ENSMUSG00000022312",2781.45788720185,0.12535629692742,0.0513262521470496,2.44234269372083,0.0145922874787396,0.190422894833181
