gene_id,Mmus_C57-6J_KDN_FLT_Rep1_M23,Mmus_C57-6J_KDN_FLT_Rep2_M24,Mmus_C57-6J_KDN_FLT_Rep3_M25,Mmus_C57-6J_KDN_FLT_Rep4_M26,Mmus_C57-6J_KDN_FLT_Rep5_M27,Mmus_C57-6J_KDN_FLT_Rep6_M28,Mmus_C57-6J_KDN_GC_Rep1_M33,Mmus_C57-6J_KDN_GC_Rep2_M34,Mmus_C57-6J_KDN_GC_Rep3_M35,Mmus_C57-6J_KDN_GC_Rep4_M36,Mmus_C57-6J_KDN_GC_Rep5_M37,Mmus_C57-6J_KDN_GC_Rep6_M38
ENSMUSG00000048138,285.7899852,216.2991804,273.4340948,291.387091,330.3379107,292.8865437,320.95171,329.3271574,320.7222869,574.0145801,377.2776509,307.2690338
ENSMUSG00000048142,13.77474792,470.8493166,173.9023374,25.72167229,44.14885257,73.02021707,21.10276406,25.5892316,113.9013951,135.5129172,13.85655614,14.09832254
ENSMUSG00000048148,35.65293237,16.79731826,17.29387165,9.032141139,7.421667674,14.60907366,12.72344861,5.946772005,12.28532349,9.438324154,9.557882154,25.34855029
ENSMUSG00000048154,13971.03663,13609.5802,14314.14182,13423.07904,14213.20705,14561.36531,15089.51461,15407.9218,14956.80938,14301.13324,13459.46172,16259.66712
ENSMUSG00000048163,99.44275716,112.7390506,114.7788505,236.6880355,164.3122702,170.4742449,145.9545125,166.0476344,106.4627262,143.801488,99.88187371,196.8714572
ENSMUSG00000048164,6.308785698,13.3177354,13.93862795,15.51772418,10.03815896,8.958932532,18.01507241,14.24662073,13.7449653,10.69529353,14.89854448,14.14091597
ENSMUSG00000048170,1670.912943,1607.134519,1486.368185,1527.778238,1542.799676,1607.439662,1707.804743,1844.6029,1780.562364,1710.65549,1697.856274,1620.932224
ENSMUSG00000048174,57.09151058,63.70653994,75.66757985,77.34955598,73.08637533,69.90555157,80.29165886,82.83899761,65.49656872,84.61529634,94.11029168,70.47755652
ENSMUSG00000048175,801.7496979,902.6712184,830.9688996,885.6961586,738.7723633,802.7429644,780.1071394,778.9877399,782.5555367,799.6394649,881.1267525,760.9480783
ENSMUSG00000048186,740.185229,776.7184668,614.5432669,721.2067122,616.3103285,657.6475391,636.4203604,712.8442341,824.4081417,766.8233999,749.3786219,740.9108361
ENSMUSG00000048188,7.368892764,8.885741842,4.102763696,8.269090598,5.464836157,7.969243953,6.354109096,4.074090185,2.113810323,7.781612169,8.934396049,8.076857576
ENSMUSG00000048191,2.006811862,0,2.341323382,0,0.85291106,0.947185137,1.997945875,1.938515193,0,0.923131834,3.491977175,2.860322339
ENSMUSG00000048200,219.3836898,219.2585742,252.4461468,150.3454325,225.8675425,214.0628312,263.509797,279.6565658,255.1530714,252.7090653,276.1561252,206.9255189
ENSMUSG00000048215,0.547462968,2.85999703,0,1.625581891,0,0.517340631,0,1.199920802,1.660321409,2.292332366,0,1.366779028
ENSMUSG00000048216,133.9279198,108.284708,104.918867,108.1163611,129.1519891,68.76196388,64.80520815,82.50729784,57.8292659,87.46731062,99.80168203,84.8042112
ENSMUSG00000048217,18.06296855,11.27033634,5.003643835,21.69145143,14.25412347,18.39478662,6.297582476,12.47596617,35.80498073,30.81176967,15.47786969,16.68844103
ENSMUSG00000048218,128.4447939,121.2916521,152.3203026,128.2101303,133.514246,170.6320832,134.1598997,144.6500384,152.0217759,128.7997533,134.1256455,153.0143607
ENSMUSG00000048222,1748.450345,1845.888664,1786.17635,1551.096116,1540.271148,1609.898267,1683.455084,1917.3874,1830.129177,1613.180176,1669.136299,1455.456475
ENSMUSG00000048230,5.312620047,22.05368133,8.114275505,10.86293789,10.73930049,6.378908709,34.99639151,5.251327185,3.566089329,8.475303181,5.279820329,1.683856629
ENSMUSG00000048232,867.8648156,960.2517548,828.8825697,737.8543398,885.0626914,790.1148994,765.2973113,908.9110762,1013.656808,948.5603276,887.5526428,859.6627956
ENSMUSG00000048234,1755.113901,1656.084708,1966.287945,1784.974109,1815.170466,1782.870208,1696.003335,1504.142912,1975.045759,1848.624531,1838.535921,1651.684645
ENSMUSG00000048240,61.20316857,48.07019085,62.34623311,67.12621283,94.12638253,67.58297612,95.11397646,83.18289678,91.95766552,73.51759116,120.4680261,75.9692372
ENSMUSG00000048249,4635.740167,4166.875379,3108.923913,2839.974886,3333.808442,3385.257487,3861.324926,3829.227162,3855.518463,3927.204278,4371.52078,3864.700508
ENSMUSG00000048251,172.9369322,207.4569835,134.5252323,176.8905793,100.2564358,147.6564378,113.4661139,155.4642644,154.5644648,138.5453557,141.6095429,166.3855965
ENSMUSG00000048264,2468.197573,2765.380272,2290.720094,2647.726987,2301.709379,2361.55802,2520.018777,2542.6389,2769.207364,2638.702178,2570.606397,2484.098472
ENSMUSG00000048271,3256.392053,2863.446324,2836.394549,2693.759664,2825.089717,2972.47507,3136.194092,2703.076027,2622.822876,2831.853146,2905.184684,3083.804558
ENSMUSG00000048277,2549.670584,2792.146016,2492.026625,2750.314384,2457.961133,2610.101228,2254.444616,2333.488447,2525.983078,2296.18326,2266.078307,2403.465244
ENSMUSG00000048279,250.6946208,306.8519946,322.5707043,383.5127458,364.9600844,394.8365479,351.898607,364.4762414,226.0581201,319.2890371,287.1805555,448.5422749
ENSMUSG00000048280,692.0681727,757.3907668,708.1955879,1088.323892,1229.31939,637.4503176,856.0220298,783.6096402,710.5933682,703.6267987,996.5099524,697.5961832
ENSMUSG00000048281,217.8704491,300.5471592,148.4924787,250.8175316,248.6500863,214.0815824,198.0508181,218.5944371,286.0689997,225.282035,156.0804947,248.9731149
ENSMUSG00000048285,499.8597597,527.853992,384.4717036,581.4244371,621.2775051,654.2106267,782.2222287,698.5985133,579.2600133,655.7216586,678.9026069,662.2709259
ENSMUSG00000048307,2028.843756,1893.712776,1865.28183,1828.513886,1795.391958,1868.043636,1933.105629,2062.078121,2200.490941,2003.323272,2086.781394,1851.551227
ENSMUSG00000048310,1424.335129,1299.337965,1319.825611,1090.016363,1139.943498,1152.899786,1181.082149,1294.250862,1359.692028,1277.855998,1332.559936,1182.512898
ENSMUSG00000048316,4.152631893,0,0,1.044575598,0.931226382,1.9756461,0,3.024870409,2.124421106,2.90499796,0.999082313,1.015243071
ENSMUSG00000048327,75.18459635,98.14438607,146.6428753,147.1928994,96.50548535,122.9858459,50.66431111,105.3781358,53.79775839,97.47034727,37.62132975,132.9594875
ENSMUSG00000048329,97.35742427,83.60722104,103.7567323,77.23561367,101.1262243,88.95234594,116.1491642,108.3927927,92.84782576,85.75411007,116.8596818,77.57999175
ENSMUSG00000048330,256.2983987,251.8317381,278.5776628,202.9448624,286.7859237,221.6747654,306.380631,228.8549426,230.6338491,230.0657309,280.6282468,180.222966
ENSMUSG00000048332,500.2812536,671.5476866,603.0966422,998.0074255,967.1318134,1216.241326,1002.255376,1044.845718,683.179257,957.5728265,826.183748,961.3770737
ENSMUSG00000048334,0,1.114083329,0.822976719,1.030452729,0,0.998908842,2.112847723,0,0,3.896723344,4.953672907,0
ENSMUSG00000048337,7.41379112,7.807832961,11.53499558,1.029200128,4.508372678,3.999956935,6.33245089,5.116082766,1.054800689,5.848555559,3.959840923,1.007203447
ENSMUSG00000048347,22.24782751,32.35323223,32.96358172,36.01458135,52.27210713,40.00689341,37.98851289,38.89075847,43.24270218,28.27085759,50.48127856,43.30481143
ENSMUSG00000048349,31.4019508,9.854643498,14.90166593,15.92443507,21.43164097,8.904212519,29.17884801,7.606727771,6.264377756,27.9901791,7.642896724,7.177953855
ENSMUSG00000048351,503.397506,859.2922558,670.8577233,530.4041944,478.7087051,564.9766129,447.0044974,459.7081725,543.92625,566.8703871,561.0256878,533.8051756
ENSMUSG00000048355,10.57569572,30.08553272,18.10858767,20.60534199,15.36542985,22.97858337,5.28136722,19.41968467,33.76979839,12.66546555,4.953099538,15.11670548
ENSMUSG00000048368,12.98964403,26.94959569,11.84577507,30.6794784,26.66531535,27.79764769,39.45944121,14.61078438,37.59059784,31.45131336,25.94639827,18.77297458
ENSMUSG00000048371,3849.195699,3890.42215,2694.100522,3197.905072,3163.829241,2866.645,3067.42846,3571.011184,4865.197668,4110.116583,3698.849735,3790.557205
ENSMUSG00000048373,162.8568095,134.6234222,121.145882,169.6697949,178.6312108,155.1080202,156.1131357,133.7667908,127.7632697,150.2921164,167.6931643,93.82672601
ENSMUSG00000048376,1905.169092,2274.165436,1870.20109,3329.679938,3137.401648,3065.789041,2647.101231,2751.238005,2532.653033,3333.570511,2412.634462,2582.562941
ENSMUSG00000048379,1693.693024,1518.20473,1571.034378,1677.242115,1714.290672,1589.904497,2062.2026,1886.54942,1925.928846,1700.849961,1857.876953,1703.747418
ENSMUSG00000048387,33.28135797,62.03653968,14.12637915,56.9279804,51.07044881,23.25529074,45.28707451,51.65130893,35.19578093,52.93788328,31.14818865,49.93409433
ENSMUSG00000048388,35.88819825,42.11042298,42.27221723,67.847397,46.22185716,64.85642156,43.91197358,60.42268806,31.64192623,34.90895294,46.93797543,40.9342808
ENSMUSG00000048402,16.88152883,6.432333898,13.30393192,10.71407325,10.90768323,12.10983988,7.90763937,55.10351885,28.9309406,10.78212553,5.13528258,48.75288721
ENSMUSG00000048406,113.1820532,120.3584159,79.02971595,134.9462544,133.7264262,106.9135592,147.8620555,101.2017328,117.1314749,110.0995881,122.8259105,89.68557565
ENSMUSG00000048410,1193.287098,977.5396993,1225.854968,1291.252792,1297.036975,1405.708866,1347.145671,1120.012781,1185.755193,1133.016267,1240.811719,1504.55713
ENSMUSG00000048416,10.97535175,4.203581194,1.55259219,4.866700846,5.977842175,4.708220911,7.978983523,6.123936274,0.996526875,10.11161194,1.869174293,7.640646055
ENSMUSG00000048424,2580.949148,2096.827373,2522.18613,1993.690743,3188.037773,2688.582415,3289.189498,3006.913399,1968.824903,1688.406182,1983.872535,1389.458258
ENSMUSG00000048429,1851.047337,1676.276392,1762.201271,1599.550214,1580.131127,1678.820388,1719.407663,1662.535263,2033.757659,1780.791159,1890.955751,1630.760039
ENSMUSG00000048439,216.3045106,191.2252772,220.8244809,214.2262019,238.4659861,204.5532534,183.5090714,145.6444897,218.0562957,252.2716508,190.6300645,225.9750349
ENSMUSG00000048440,282.7502655,317.8652289,291.3562574,274.4239928,301.2414379,236.2597785,267.8459315,333.2998089,286.9060257,282.6280154,281.6503574,297.7180083
ENSMUSG00000048442,453.6054322,329.8399292,436.304406,405.0755441,456.4042293,393.5842098,511.5498798,568.0229326,540.9919928,417.6268318,438.9124083,481.5740513
ENSMUSG00000048445,222.745262,227.3173543,232.3746132,248.9021879,216.270719,203.3442103,281.4225139,232.7064692,213.4936981,287.9202075,241.3488338,220.0873073
ENSMUSG00000048450,20.0955848,7.799446122,24.69171058,28.82550546,27.98486916,9.989736796,34.83304881,30.72109024,23.20345718,22.40282882,29.78807841,22.15778082
ENSMUSG00000048458,110.7179544,167.5621437,115.7595182,107.845551,175.9091344,165.5785695,83.8390026,117.3241075,90.13537761,117.7236459,69.9989212,158.7769511
ENSMUSG00000048478,155.141722,91.6908951,107.4532656,132.5187882,160.1667916,96.68219913,151.2245187,163.4031474,111.6023871,129.1159812,132.1143342,170.4020278
ENSMUSG00000048481,283.5796749,352.1928794,331.7121106,263.2681977,269.1215939,268.9088263,324.1997538,340.809657,312.3656163,301.1886923,302.2721996,331.7904193
ENSMUSG00000048482,76.19924558,150.4777508,121.0235101,146.1040974,120.9280514,115.9083181,40.16092081,93.04117311,160.778495,86.81917904,76.15997131,96.60714911
ENSMUSG00000048484,4.218146382,4.448299959,11.50142483,0,6.356993258,8.975395482,8.463772918,7.139168764,3.168889901,4.866497023,6.943398144,10.08911483
ENSMUSG00000048485,66.84523897,69.02820019,71.26571681,39.74101204,69.05541738,87.55433215,94.01844766,76.64494774,79.09027702,68.40429829,68.18070839,52.37379012
ENSMUSG00000048486,1273.167856,1377.610193,1460.08908,1371.836503,1279.287204,1203.055034,1283.312152,1200.314277,1379.638677,1463.159009,1472.01063,1298.239568
ENSMUSG00000048489,506.0915452,486.7302165,505.7451967,226.7402238,284.5528082,329.2560134,422.522271,353.4272083,288.7891303,393.6395149,285.0954267,240.7818325
ENSMUSG00000048490,4826.245141,4735.113573,4144.319874,4057.65756,3927.088134,3734.678305,4101.573044,4513.435841,3956.330274,3571.940725,3824.512871,4236.941051
ENSMUSG00000048495,154.7627749,144.3516416,127.91229,165.8399418,171.0605404,163.9015211,150.0830971,126.448654,166.9528045,119.1765682,100.9560614,111.9583217
ENSMUSG00000048497,240.764485,249.7895096,282.0402353,258.3315363,297.8122381,337.6199717,293.7231534,277.8663478,290.9434656,322.9431222,322.2981466,257.7559219
ENSMUSG00000048498,4.233045092,6.688701977,21.41050722,7.20851982,9.02872693,1.998962997,6.33531345,5.112971355,3.165238881,2.923462773,0.990324147,4.030086976
ENSMUSG00000048502,5.152401691,4.146344376,10.500261,3.724835188,5.035970324,5.500080675,0,2.852609825,0.954134844,3.624390248,3.582228755,7.288944655
ENSMUSG00000048503,466.0741248,565.6907722,433.9414275,515.7093881,483.0165472,538.2283097,410.7520359,540.407601,544.6418618,580.1101918,521.7908942,529.5959062
ENSMUSG00000048520,0,2.925596731,3.048105559,2.218464227,2.5509108,3.69954475,1.106014496,0,2.059126234,1.020798902,1.03734599,1.762085738
ENSMUSG00000048521,11.63854086,21.17794986,14.82065333,50.46682593,20.77294946,19.98709985,44.35218779,31.69561694,16.88238558,27.28375601,18.81788154,28.21282899
ENSMUSG00000048534,25.11303923,19.50943817,75.72255737,29.89557738,24.02818556,48.64848615,42.29566324,39.68332345,20.74489741,17.75174555,23.23646111,35.25329695
ENSMUSG00000048537,2137.224446,2213.690148,2465.866833,2045.705694,2179.523949,2369.266999,2283.826215,2542.667787,2077.111521,2185.777145,2409.111139,2591.84004
ENSMUSG00000048538,17.96759935,16.70704568,14.80994769,17.52221851,19.90497107,17.97623327,12.67967251,14.30256666,23.22143545,18.50710101,27.7451681,14.11233933
ENSMUSG00000048544,1.054661841,4.448617245,0,2.064571399,1.815965661,2.991992858,1.05790808,3.05988237,1.056259096,0,0,7.06208183
ENSMUSG00000048546,5123.414688,5253.774913,5163.472454,3192.227214,3597.689257,3311.343124,4054.620774,4757.996249,5213.296872,4194.985363,4412.362666,4149.026517
ENSMUSG00000048550,329.74609,342.5177737,375.7251869,338.9312753,361.0330239,312.4635292,303.6328843,337.4020894,312.4244288,318.9672487,296.6655995,312.3601573
ENSMUSG00000048572,5113.816851,3172.845776,3114.232241,1491.004748,2160.283646,1921.329819,2010.226626,2763.288603,4008.916247,2145.659848,2504.268515,2072.589247
ENSMUSG00000048578,27591.64984,24542.31397,26767.49194,24214.33105,24040.93057,22424.40249,22377.74984,22156.78854,24166.25483,21429.57668,22916.60578,20659.52068
ENSMUSG00000048581,173.0290079,155.114833,175.8532121,202.7215755,189.9333824,174.7786478,170.1580331,180.5752838,190.1737811,200.1452136,213.7872313,200.7124297
ENSMUSG00000048582,21.90406141,31.94063278,43.92818139,65.01993354,10.68729415,45.24971663,29.64778457,46.21236715,37.45384008,11.97351565,34.3217239,63.59573353
ENSMUSG00000048583,10235.14912,6160.874986,12244.74862,6260.213112,13511.85661,10167.8329,6689.165275,9994.087033,13798.36118,4724.301641,17150.19354,6900.415641
ENSMUSG00000048600,4.229893553,5.57104395,3.292268273,0,4.519923844,1.998022875,7.39429186,5.110091714,0,1.948471641,3.9626442,8.062530698
ENSMUSG00000048603,22.54110173,29.80213604,24.51179685,23.60409156,38.57522144,24.99437601,20.48136358,20.90246005,28.97717872,29.52280696,50.58005852,36.59824819
ENSMUSG00000048612,5690.756026,5804.202071,5888.638967,5656.221804,5523.19232,6008.500103,5217.935627,6127.093305,4904.645512,4931.12834,4128.389178,4973.596682
ENSMUSG00000048616,47.59950282,47.9201833,41.98428283,32.96418023,32.52853096,18.98454335,30.62872265,41.91154493,32.71249006,26.30689951,38.63088784,42.32367879
ENSMUSG00000048617,3.65680816,6.201163962,0.891108693,8.229502834,1.960853623,2.163266754,0,2.212879215,1.143440625,3.165101202,2.146935762,1.092004566
ENSMUSG00000048621,10.30630395,6.513087689,8.018534615,20.04134869,8.781664041,9.73210893,23.63333359,11.94931938,11.35057699,3.794970281,6.746489633,15.68882417
ENSMUSG00000048636,88.55706403,106.8093389,86.41919833,144.4387588,159.9937878,137.3264043,58.67297951,107.2245281,105.0920964,79.99614014,66.80269236,126.0346909
ENSMUSG00000048644,65.51192188,87.97464941,99.53834127,67.00905307,71.50759887,122.8174862,63.40758612,75.58446509,66.50339694,58.43821602,64.41604158,98.79641186
ENSMUSG00000048647,26.48213397,19.23232231,53.68139726,17.00730735,49.40613723,32.99545024,15.57632293,21.44676261,30.9663435,30.42259851,50.40935002,15.92473975
ENSMUSG00000048652,1.504532368,5.337395295,2.286814389,2.950535197,1.004401116,1.728063088,6.066719436,4.740097163,2.345470109,1.855276136,0,0.559959774
ENSMUSG00000048655,12.18578644,4.439217531,4.771082218,8.700733317,3.576783108,4.274249899,5.545117657,2.595366704,6.457566479,2.976237151,22.29903084,2.015362574
ENSMUSG00000048661,875.6195616,944.3889524,876.3229624,849.5057364,928.7427714,858.6517049,990.3491822,979.1507171,1000.376477,871.0302831,924.0126274,901.8727839
ENSMUSG00000048668,276.6573169,256.004373,292.2819451,288.65147,293.2363871,317.4735712,279.1771241,293.2046111,284.595895,271.1194135,316.1157897,306.8404001
ENSMUSG00000048677,159.4296726,191.7663431,200.7415284,184.0372195,256.2007404,243.5178424,167.0304394,195.2592147,167.6886117,204.0167155,203.3669764,267.9750782
ENSMUSG00000048696,401.507323,387.2644407,386.6006428,278.7466334,358.6021097,413.5150675,426.9704115,528.1318401,483.7973898,417.4186301,484.4257177,447.3608464
ENSMUSG00000048701,4596.820792,4501.542282,4011.565766,4757.741278,4406.020376,4611.163751,4351.091872,4333.970369,4577.349744,4686.782956,4329.765619,4622.658702
ENSMUSG00000048706,417.2096285,408.183342,361.6571897,331.448089,322.0007881,341.954471,381.0439627,359.0963662,383.9719253,402.5485463,369.2878787,315.2786908
ENSMUSG00000048707,1589.216141,1554.488583,1760.893707,1527.784212,1476.236331,1489.749622,1132.82249,1391.210621,1296.502285,1473.25229,1450.861827,1257.291458
ENSMUSG00000048720,563.1249932,668.0307786,524.9371689,549.3343154,557.3842566,540.557829,622.6131428,544.2894422,626.3458668,587.1824363,625.1267229,552.4286086
ENSMUSG00000048721,0,0,1.647153871,4.118649347,0.902615511,0,0,0,0,2.923637605,4.951230574,1.007453501
ENSMUSG00000048728,54.64213535,54.30828706,59.46245984,74.42543018,56.63581425,59.73508048,92.28858273,70.21578847,65.09952538,54.49381918,84.33843135,62.07468754
ENSMUSG00000048731,296.0479705,264.9196147,290.3913235,324.5557655,348.9627066,335.4040437,305.4810804,243.4647732,317.7811634,296.546117,268.745238,331.3743749
ENSMUSG00000048732,801.3027595,774.907878,819.5009957,686.7477748,697.6344276,704.744954,806.5840483,884.7101869,904.1294638,788.4283308,805.0422015,778.7383643
ENSMUSG00000048747,0,1.050224445,0,0,0.855192624,2.825194832,0.997612569,0.96323254,2.988946705,0,0.935443076,0.95154702
ENSMUSG00000048755,702.8321472,649.6301094,732.5028683,669.6474629,606.9731954,637.2668498,655.606141,618.292578,747.0503269,653.586163,683.0493261,621.8010501
ENSMUSG00000048756,10590.95154,9729.343395,10520.51498,7444.587467,7233.489295,7553.881222,9206.699431,10997.82124,11257.71554,7513.357913,7981.876653,8732.4571
ENSMUSG00000048758,6091.818211,5949.056992,5630.518501,5411.404778,5464.091699,5532.183696,5718.245633,6103.053839,6440.004639,5993.761443,5649.416462,5409.555035
ENSMUSG00000048763,427.1076903,296.5592085,380.3677886,433.658866,439.6826172,459.2072758,546.6821445,373.9282081,415.1375529,392.3159861,338.974617,450.7974254
ENSMUSG00000048772,405.8654588,345.8416412,349.0828224,363.4301352,372.43163,370.479296,265.8937895,288.0897728,335.8841552,322.1378533,368.6656411,277.4384997
ENSMUSG00000048776,3.956143601,2.636832803,5.094735655,4.717281699,2.142221074,4.574678045,0,6.233843903,0,3.778144436,3.628635934,5.53725602
ENSMUSG00000048779,65.70066068,94.7187795,74.48281796,97.41894955,82.98428115,111.1386409,90.64619172,100.5985703,92.71007549,82.86808322,60.21293778,109.2758276
ENSMUSG00000048782,84.99550249,85.28322158,53.45744267,57.65149599,61.85320153,87.86337959,40.23905989,53.46562905,48.68308019,67.30539081,32.30211293,54.81212264
ENSMUSG00000048787,877.2772419,817.7361251,870.8942582,795.5454682,631.4229721,924.7513733,623.2615425,690.9209027,844.2280189,805.8380027,706.7018984,729.2018788
ENSMUSG00000048794,0.963474097,1.17222208,7.377931115,4.022353767,0.705334213,1.834832246,0.961786345,0,2.88294387,0,0,0
ENSMUSG00000048796,347.8143103,334.1484182,394.8637052,400.5939583,434.9746963,416.0827358,387.4147854,361.8518089,367.8732505,423.7969833,482.3704559,403.4001428
ENSMUSG00000048799,1335.835314,1372.90803,1230.537896,1178.43319,1272.84804,1220.045898,1345.497577,1435.884443,1301.625635,1287.08906,1367.188945,1364.754469
ENSMUSG00000048807,388.6265447,444.9956554,467.8711958,300.5750631,367.0844893,363.9588835,334.6088367,376.4763542,423.0117472,392.8098555,426.7206109,347.5196965
ENSMUSG00000048814,31.31396531,37.62115232,44.4315041,49.61053804,47.112861,51.2626611,54.74401604,59.56144824,40.29798744,35.84479604,27.2748682,25.0184968
ENSMUSG00000048826,918.360743,955.8975622,816.8181732,873.9753777,716.3957406,790.3051311,971.0768376,1035.764065,991.6045205,1078.937491,1006.190801,1046.288615
ENSMUSG00000048827,7.244023685,1.550122548,2.84609605,3.63393312,2.264913325,5.504271858,6.429752937,6.055065332,4.244740196,0.490138346,3.4159848,2.01292612
ENSMUSG00000048832,1093.765522,1156.26594,1043.867397,1067.908704,937.1653423,1097.632445,1087.966564,1085.37608,1028.48897,994.6649323,1065.781208,1085.488632
ENSMUSG00000048833,3102.479489,2774.923684,2947.443262,2876.151233,2966.22147,2731.56874,2944.97351,3007.662895,3497.737716,2994.441307,2995.529585,2766.858609
ENSMUSG00000048834,377.3731148,334.0818836,327.8819635,360.7173806,300.1022487,309.4236494,365.5225035,345.4518142,470.1701472,341.145635,389.4070895,306.6741383
ENSMUSG00000048852,12.54287129,30.41116592,14.25965915,64.50538041,22.1593609,31.88037823,22.10257991,38.13361659,18.24949647,41.26648286,18.02838592,53.10576616
ENSMUSG00000048856,57.33605884,72.14528858,68.92115433,90.03553401,113.2675562,103.3635492,80.73565424,64.60515608,99.71270684,39.5693847,101.6919499,120.0382069
ENSMUSG00000048865,149.8967933,195.2871025,178.7999587,289.3988999,217.100683,313.6620381,228.3551715,263.9412043,155.6669207,220.8186807,143.4089628,330.302244
ENSMUSG00000048874,5087.417063,5283.453011,5064.226668,4667.271958,4485.464223,4486.28905,4787.751323,4894.890765,4667.020447,4846.719587,4663.484626,4599.76101
ENSMUSG00000048878,2604.255473,2780.627502,2137.212626,2444.419267,2155.143326,2219.920456,2636.469211,2730.882978,2950.316053,2661.056186,2465.045708,2606.683191
ENSMUSG00000048895,14.25623094,9.007996707,17.74405437,25.8541032,22.64773662,15.25435783,22.15196676,12.85442188,43.98021616,20.11677275,28.31300413,25.30261027
ENSMUSG00000048897,1087.365221,1136.205104,1028.905099,1139.55917,1027.075306,988.8175638,984.3175161,1184.057841,931.2223521,987.8895926,1173.808098,1209.021459
ENSMUSG00000048899,48.72503001,58.0058493,73.33553593,71.00877179,50.48380802,50.00323814,51.71153869,74.70156714,86.49025273,74.0847732,91.07136073,65.46514584
ENSMUSG00000048905,63.6563749,19.49771208,67.20456833,58.62999153,30.35043345,31.67905953,18.44388825,22.89469107,25.80789019,46.21832818,20.7606463,55.77969078
ENSMUSG00000048911,1825.714723,1433.353034,2696.901298,926.6678848,1751.346499,1027.511431,1035.525417,1026.289551,1229.665115,809.0016403,1205.956037,937.7704538
ENSMUSG00000048915,702.3490983,611.8251273,755.8952118,539.7922237,672.8373889,564.7793169,807.116352,612.6023156,515.9474329,583.463714,777.1643987,595.6716433
